ine_mun,nom_municipio,id_com,ine_prov
44143,Manzanera,2,44
44145,Mas de las Matas,2,44
44149,Mirambel,2,44
44156,Monteagudo del Castillo,2,44
44152,Monforte de Moyuela,2,44
44150,Miravete de la Sierra,2,44
44153,Monreal del Campo,2,44
20054,Lizartza,16,20
44154,Monroyo,2,44
20057,Mutiloa,16,20
44155,Montalbán,2,44
44157,Monterde de Albarracín,2,44
50089,Cuarte de Huerva,2,50
44159,Moscardón,2,44
44163,Noguera de Albarracín,2,44
50099,Épila,2,50
50095,Ejea de los Caballeros,2,50
44164,Nogueras,2,44
10035,Cabezuela del Valle,11,10
44158,Mora de Rubielos,2,44
44161,Muniesa,2,44
44171,Olba,2,44
44165,Nogueruelas,2,44
44176,Palomar de Arroyos,2,44
44169,Ojos Negros,2,44
44178,Las Parras de Castellote,2,44
50053,Boquiñeni,2,50
44180,Peracense,2,44
44167,Obón,2,44
20070,Segura,16,20
44172,Oliete,2,44
44168,Odón,2,44
44175,Orrios,2,44
44173,Los Olmos,2,44
02020,Carcelén,8,02
44177,Pancrudo,2,44
50078,Castiliscar,2,50
20068,Leintz-Gatzaga,16,20
20066,Errezil,16,20
50055,Borja,2,50
44179,Peñarroya de Tastavins,2,44
50070,Calmarza,2,50
44185,El Pobo,2,44
44187,La Portellada,2,44
44227,Torre los Negros,2,44
44181,Peralejos,2,44
37218,Navamorales,7,37
44182,Perales del Alfambra,2,44
10036,Cabrero,11,10
10113,Madroñera,11,10
44191,La Puebla de Híjar,2,44
44197,Ródenas,2,44
44189,Pozondón,2,44
44190,Pozuel del Campo,2,44
44192,La Puebla de Valverde,2,44
09119,Cuevas de San Clemente,7,09
44194,Ráfales,2,44
44195,Rillo,2,44
40082,Fuente de Santa Cruz,7,40
44199,Rubiales,2,44
44205,Samper de Calanda,2,44
44200,Rubielos de la Cérida,2,44
23054,Larva,1,23
23058,Mancha Real,1,23
23055,Linares,1,23
44207,San Martín del Río,2,44
10040,Calzadilla,11,10
29035,Cañete la Real,1,29
50156,Maleján,2,50
44201,Rubielos de Mora,2,44
44204,Saldón,2,44
44209,Santa Eulalia,2,44
44212,Seno,2,44
44210,Sarrión,2,44
44211,Segura de los Baños,2,44
10047,Carcaboso,11,10
50165,Mequinenza,2,50
50163,María de Huerva,2,50
46154,Llanera de Ranes,10,46
44206,San Agustín,2,44
44213,Singra,2,44
44215,Terriente,2,44
44217,Toril y Masegoso,2,44
44221,Torrecilla de Alcañiz,2,44
44218,Tormón,2,44
44219,Tornos,2,44
05183,Pedro-Rodríguez,7,05
44222,Torrecilla del Rebollar,2,44
44223,Torre de Arcas,2,44
09013,Altable,7,09
50182,La Muela,2,50
44224,Torre de las Arcas,2,44
44225,Torre del Compte,2,44
44226,Torrelacárcel,2,44
22131,Jasa,2,22
44230,Torrevelilla,2,44
44232,Torrijo del Campo,2,44
26103,Nalda,17,26
44231,Torrijas,2,44
44236,Tronchón,2,44
44238,Utrillas,2,44
44239,Valacloche,2,44
44240,Valbona,2,44
44241,Valdealgorfa,2,44
05120,Marlín,7,05
44243,Valdecuenca,2,44
44234,Tramacastiel,2,44
44235,Tramacastilla,2,44
44246,Valderrobres,2,44
50229,Ruesca,2,50
44244,Valdelinares,2,44
44245,Valdeltormo,2,44
44247,Valjunquera,2,44
50084,Clarés de Ribota,2,50
44249,El Vallecillo,2,44
44261,Villarquemado,2,44
44257,Villar del Cobo,2,44
44251,Villafranca del Campo,2,44
44258,Villar del Salz,2,44
44260,Villarluengo,2,44
44265,Vinaceite,2,44
05099,Horcajo de las Torres,7,05
44263,Villastar,2,44
20072,Urnieta,16,20
44266,Visiedo,2,44
44262,Villarroya de los Pinares,2,44
44264,Villel,2,44
44267,Vivel del Río Martín,2,44
50005,Aguilón,2,50
50002,Acered,2,50
09104,Cilleruelo de Arriba,7,09
44268,La Zoma,2,44
53077,El Franco,2,44
09020,Arauzo de Miel,7,09
09202,Manciles,7,09
50003,Agón,2,50
50001,Abanto,2,50
50006,Ainzón,2,50
05170,Navatejares,7,05
50004,Aguarón,2,50
50235,San Mateo de Gállego,2,50
50008,Alagón,2,50
50009,Alarba,2,50
50251,Tarazona,2,50
50248,Sos del Rey Católico,2,50
09021,Arauzo de Salce,7,09
50011,Albeta,2,50
50240,Sástago,2,50
50013,Alcalá de Ebro,2,50
50035,Artieda,2,50
50016,Aldehuela de Liestos,2,50
50014,Alcalá de Moncayo,2,50
50015,Alconchel de Ariza,2,50
20078,Zaldibia,16,20
50022,La Almolda,2,50
46146,Xeresa,10,46
50017,Alfajarín,2,50
09022,Arauzo de Torre,7,09
50018,Alfamén,2,50
09206,Mazuela,7,09
50023,Almonacid de la Cuba,2,50
50020,Alhama de Aragón,2,50
46156,Llombai,10,46
50026,Alpartir,2,50
50024,Almonacid de la Sierra,2,50
50027,Ambel,2,50
50028,Anento,2,50
50029,Aniñón,2,50
50207,Piedratajada,2,50
50034,Ariza,2,50
50030,Añón de Moncayo,2,50
50267,Uncastillo,2,50
50031,Aranda de Moncayo,2,50
46160,Manuel,10,46
50036,Asín,2,50
50032,Arándiga,2,50
50037,Atea,2,50
20080,Zumarraga,16,20
50044,Bardallur,2,50
50033,Ardisa,2,50
50042,Balconchán,2,50
50047,Berdejo,2,50
46240,Terrateig,10,46
50039,Azuara,2,50
50041,Bagüés,2,50
50038,Ateca,2,50
50040,Badules,2,50
50046,Belmonte de Gracián,2,50
50043,Bárboles,2,50
50050,Bijuesca,2,50
50052,Bisimbre,2,50
50209,Pinseque,2,50
50051,Biota,2,50
50056,Botorrita,2,50
50054,Bordalba,2,50
20077,Urretxu,16,20
50059,Bujaraloz,2,50
50060,Bulbuente,2,50
50061,Bureta,2,50
50062,El Burgo de Ebro,2,50
50063,El Buste,2,50
50064,Cabañas de Ebro,2,50
50065,Cabolafuente,2,50
50071,Campillo de Aragón,2,50
50072,Carenas,2,50
50073,Cariñena,2,50
50068,Calatorao,2,50
50069,Calcena,2,50
50076,Castejón de las Armas,2,50
50077,Castejón de Valdejasa,2,50
50079,Cervera de la Cañada,2,50
50080,Cerveruela,2,50
50082,Cimballa,2,50
50081,Cetina,2,50
33031,Langreo,3,33
50086,Codos,2,50
50085,Codo,2,50
50087,Contamina,2,50
50090,Cubel,2,50
50213,Plenas,2,50
50088,Cosuenda,2,50
50091,Las Cuerlas,2,50
50092,Chiprana,2,50
50093,Chodes,2,50
50096,Embid de Ariza,2,50
33027,Grandas de Salime,3,33
33039,Muros de Nalón,3,33
50098,Encinacorba,2,50
50094,Daroca,2,50
50100,Erla,2,50
50104,Farlete,2,50
33047,Peñamellera Baja,3,33
50102,Fabara,2,50
39031,Hazas de Cesto,6,39
10042,Campillo de Deleitosa,11,10
50101,Escatrón,2,50
50105,Fayón,2,50
39021,Cieza,6,39
39022,Cillorigo de Liébana,6,39
39032,Hermandad de Campoo de Suso,6,39
07024,Formentera,4,07
50106,Los Fayos,2,50
10100,Hoyos,11,10
50109,El Frago,2,50
10129,Morcillo,11,10
50107,Figueruelas,2,50
33064,Santo Adriano,3,33
33068,Somiedo,3,33
50110,El Frasno,2,50
50111,Fréscano,2,50
33066,Siero,3,33
50117,Gallocanta,2,50
50113,Fuendejalón,2,50
50114,Fuendetodos,2,50
10043,Campo Lugar,11,10
33073,Tineo,3,33
33074,Vegadeo,3,33
50115,Fuentes de Ebro,2,50
33076,Villaviciosa,3,33
33070,Tapia de Casariego,3,33
50242,Sediles,2,50
50116,Fuentes de Jiloca,2,50
50118,Gallur,2,50
50120,Godojos,2,50
07011,Calvià,4,07
07019,Escorca,4,07
50119,Gelsa,2,50
09133,Fresno de Rodilla,7,09
50121,Gotor,2,50
50122,Grisel,2,50
50124,Herrera de los Navarros,2,50
50123,Grisén,2,50
09144,La Gallega,7,09
50129,Jaraba,2,50
50125,Ibdes,2,50
24009,Balboa,7,24
50130,Jarque de Moncayo,2,50
07039,Muro,4,07
50134,Langa del Castillo,2,50
50135,Layana,2,50
32082,Trasmiras,12,32
50142,Lobera de Onsella,2,50
50136,Lécera,2,50
50143,Longares,2,50
50131,Jaulín,2,50
50144,Longás,2,50
50139,Letux,2,50
07048,Sant Josep de sa Talaia,4,07
50150,Lumpiaque,2,50
50146,Lucena de Jalón,2,50
09148,Grijalba,7,09
50147,Luceni,2,50
50151,Luna,2,50
50148,Luesia,2,50
50149,Luesma,2,50
07057,Santanyí,4,07
07052,Sant Lluís,4,07
50154,Mainar,2,50
10048,Carrascalejo,11,10
07059,ses Salines,4,07
07054,Santa Eulària des Riu,4,07
07055,Santa Margalida,4,07
50152,Maella,2,50
07061,Sóller,4,07
50153,Magallón,2,50
50157,Malón,2,50
50159,Maluenda,2,50
50155,Malanquilla,2,50
39004,Arenas de Iguña,6,39
50160,Mallén,2,50
50161,Manchones,2,50
50162,Mara,2,50
50164,Mediana de Aragón,2,50
50166,Mesones de Isuela,2,50
50169,Miedes de Aragón,2,50
50167,Mezalocha,2,50
10031,Botija,11,10
39085,Suances,6,39
50170,Monegrillo,2,50
50168,Mianos,2,50
09149,Grisaleña,7,09
50174,Montón,2,50
50172,Monreal de Ariza,2,50
39011,Bareyo,6,39
50171,Moneva,2,50
50179,Moyuela,2,50
10052,Casas de Don Antonio,11,10
39013,Cabezón de Liébana,6,39
39049,Peñarrubia,6,39
39047,Noja,6,39
39050,Pesaguero,6,39
10174,Segura de Toro,11,10
10053,Casas de Don Gómez,11,10
39020,Castro-Urdiales,6,39
50175,Morata de Jalón,2,50
50173,Monterde,2,50
50176,Morata de Jiloca,2,50
50180,Mozota,2,50
50177,Morés,2,50
50178,Moros,2,50
50181,Muel,2,50
50183,Munébrega,2,50
50184,Murero,2,50
50186,Navardún,2,50
50190,Novallas,2,50
50194,Olvés,2,50
50187,Nigüella,2,50
50188,Nombrevilla,2,50
50191,Novillas,2,50
50192,Nuévalos,2,50
50195,Orcajo,2,50
05101,Hoyocasero,7,05
50197,Orés,2,50
40201,Tolocirio,7,40
50199,Osera de Ebro,2,50
28146,Tielmes,13,28
39040,Marina de Cudeyo,6,39
39044,Miengo,6,39
50200,Paniza,2,50
50202,Paracuellos de la Ribera,2,50
50201,Paracuellos de Jiloca,2,50
50203,Pastriz,2,50
50211,Plasencia de Jalón,2,50
50247,Sobradiel,2,50
50206,Perdiguera,2,50
50216,Pozuelo de Aragón,2,50
50210,Los Pintanos,2,50
50214,Pomer,2,50
50212,Pleitas,2,50
50215,Pozuel de Ariza,2,50
50217,Pradilla de Ebro,2,50
39063,Rionansa,6,39
50219,La Puebla de Alfindén,2,50
50218,Puebla de Albortón,2,50
39053,Polaciones,6,39
50222,Quinto,2,50
39066,Ruente,6,39
09143,Galbarros,7,09
50221,Purujosa,2,50
50223,Remolinos,2,50
39067,Ruesga,6,39
50224,Retascón,2,50
10093,Hernán-Pérez,11,10
50228,Rueda de Jalón,2,50
09176,Hurones,7,09
05019,Ávila,7,05
50225,Ricla,2,50
39075,Santander,6,39
50227,Romanos,2,50
50232,Salvatierra de Esca,2,50
39079,Santoña,6,39
50230,Sádaba,2,50
50236,Santa Cruz de Grío,2,50
50234,San Martín de la Virgen de Moncayo,2,50
39083,Soba,6,39
50237,Santa Cruz de Moncayo,2,50
50246,Sisamón,2,50
28155,Valdaracete,13,28
50238,Santa Eulalia de Gállego,2,50
50239,Santed,2,50
50250,Talamantes,2,50
50243,Sestrica,2,50
50244,Sierra de Luna,2,50
48003,Amorebieta-Etxano,16,48
50241,Sabiñán,2,50
09352,Santa María del Mercadillo,7,09
50265,Trasmoz,2,50
50249,Tabuenca,2,50
50256,Torralba de los Frailes,2,50
10054,Casas del Castañar,11,10
50245,Sigüés,2,50
50261,Torrellas,2,50
50252,Tauste,2,50
50255,Tobed,2,50
50259,Torrehermosa,2,50
50260,Torrelapaja,2,50
50253,Terrer,2,50
50254,Tierga,2,50
50257,Torralba de Ribota,2,50
50258,Torralbilla,2,50
50264,Tosos,2,50
50263,Torrijo de la Cañada,2,50
40141,Navalmanzano,7,40
10063,Cerezo,11,10
50262,Torres de Berrellén,2,50
05100,El Hornillo,7,05
50269,Urrea de Jalón,2,50
50270,Urriés,2,50
50266,Trasobares,2,50
50271,Used,2,50
05103,Hoyorredondo,7,05
50272,Utebo,2,50
50273,Valdehorna,2,50
50268,Undués de Lerda,2,50
50276,Valpalmas,2,50
50277,Valtorres,2,50
09301,Quintanilla Vivar,7,09
50296,La Zaida,2,50
50297,Zaragoza,2,50
50275,Valmadrid,2,50
50282,La Vilueña,2,50
05046,Canales,7,05
50278,Velilla de Ebro,2,50
50279,Velilla de Jiloca,2,50
50280,Vera de Moncayo,2,50
50285,Villafranca de Ebro,2,50
05057,Cebreros,7,05
50283,Villadoz,2,50
20905,Orendain,16,20
50284,Villafeliche,2,50
50292,Villarreal de Huerva,2,50
50286,Villalba de Perejil,2,50
50288,Villanueva de Gállego,2,50
10055,Casas del Monte,11,10
50287,Villalengua,2,50
50294,Villarroya del Campo,2,50
39084,Solórzano,6,39
50290,Villanueva de Huerva,2,50
50291,Villar de los Navarros,2,50
05066,Cuevas del Valle,7,05
50295,Vistabella,2,50
50293,Villarroya de la Sierra,2,50
50901,Biel,2,50
09374,Susinos del Páramo,7,09
33004,Avilés,3,33
19329,Yélamos de Abajo,8,19
53048,Mancomunidad de Amezketa y Ordizia,16,20
33006,Bimenes,3,33
07033,Manacor,4,07
05014,Arenas de San Pedro,7,05
33005,Belmonte de Miranda,3,33
33014,Carreño,3,33
33015,Caso,3,33
33016,Castrillón,3,33
33009,Cabranes,3,33
19302,Valdegrudas,8,19
07020,Esporles,4,07
33010,Candamo,3,33
33042,Noreña,3,33
33013,Caravia,3,33
33011,Cangas del Narcea,3,33
33012,Cangas de Onís,3,33
05102,El Hoyo de Pinares,7,05
33020,Corvera de Asturias,3,33
05060,Cisla,7,05
33029,Illano,3,33
07021,Estellencs,4,07
07022,Felanitx,4,07
07018,Deià,4,07
07023,Ferreries,4,07
19303,Valdelcubo,8,19
20006,Alkiza,16,20
33030,Illas,3,33
29036,Carratraca,1,29
33078,Yernes y Tameza,3,33
31200,Oteiza,15,31
31201,Pamplona/Iruña,15,31
31202,Peralta/Azkoien,15,31
33021,Cudillero,3,33
09179,Iglesiarrubia,7,09
33022,Degaña,3,33
07029,Lloseta,4,07
33032,Laviana,3,33
05127,Mijares,7,05
33038,Morcín,3,33
31203,Petilla de Aragón,15,31
33028,Ibias,3,33
07030,Llubí,4,07
07031,Llucmajor,4,07
07032,Maó,4,07
33040,Nava,3,33
31204,Piedramillera,15,31
33043,Onís,3,33
33046,Peñamellera Alta,3,33
33048,Pesoz,3,33
33049,Piloña,3,33
33044,Oviedo,3,33
33050,Ponga,3,33
33045,Parres,3,33
07009,Búger,4,07
07004,Algaida,4,07
33057,Ribera de Arriba,3,33
33053,Quirós,3,33
33052,Proaza,3,33
07005,Andratx,4,07
07002,Alaior,4,07
07006,Artà,4,07
07003,Alcúdia,4,07
07007,Banyalbufar,4,07
05025,Becedillas,7,05
33058,Riosa,3,33
33059,Salas,3,33
33054,Las Regueras,3,33
33055,Ribadedeva,3,33
33060,San Martín del Rey Aurelio,3,33
33062,Santa Eulalia de Oscos,3,33
33061,San Martín de Oscos,3,33
07034,Mancor de la Vall,4,07
33056,Ribadesella,3,33
05067,Chamartín,7,05
33067,Sobrescobio,3,33
31207,Pueyo/Puiu,15,31
33069,Soto del Barco,3,33
33071,Taramundi,3,33
07012,Campanet,4,07
07013,Campos,4,07
07014,Capdepera,4,07
50193,Nuez de Ebro,2,50
07008,Binissalem,4,07
33075,Villanueva de Oscos,3,33
33077,Villayón,3,33
10071,Descargamaría,11,10
10090,Guijo de Granadilla,11,10
33072,Teverga,3,33
05077,Fuente el Saúz,7,05
07001,Alaró,4,07
07016,Consell,4,07
31208,Ribaforada,15,31
07017,Costitx,4,07
07010,Bunyola,4,07
05078,Fuentes de Año,7,05
07025,Fornalutx,4,07
07028,Lloret de Vistalegre,4,07
48017,Bermeo,16,48
07036,Marratxí,4,07
32058,O Pereiro de Aguiar,12,32
07027,Inca,4,07
31161,Mañeru,15,31
05184,Peguerinos,7,05
31209,Romanzado/Erromantzatua,15,31
07035,Maria de la Salut,4,07
07038,Montuïri,4,07
07040,Palma,4,07
07043,Porreres,4,07
07041,Petra,4,07
31210,Roncal/Erronkari,15,31
07045,Puigpunyent,4,07
05201,San Bartolomé de Pinares,7,05
07044,Sa Pobla,4,07
31211,Orreaga/Roncesvalles,15,31
05208,San Esteban de Zapardiel,7,05
07047,Sencelles,4,07
31213,Saldías,15,31
09382,Tobar,7,09
10184,El Torno,11,10
07049,Sant Joan,4,07
31214,Salinas de Oro/Jaitz,15,31
07056,Santa María del Camí,4,07
07053,Santa Eugènia,4,07
05088,Grandes y San Martín,7,05
07058,Selva,4,07
07060,Sineu,4,07
40204,Torrecilla del Pinar,7,40
07901,Ariany,4,07
07065,Vilafranca de Bonany,4,07
05090,Gutierre-Muñoz,7,05
39008,El Astillero,6,39
31063,Cabredo,15,31
06112,Retamal de Llerena,11,06
40195,Sepúlveda,7,40
39002,Ampuero,6,39
31062,Cabanillas,15,31
39005,Argoños,6,39
39007,Arredondo,6,39
39018,Cartes,6,39
31215,San Adrián,15,31
39010,Bárcena de Pie de Concha,6,39
39087,Torrelavega,6,39
39088,Tresviso,6,39
39009,Bárcena de Cicero,6,39
05241,El Tiemblo,7,05
05239,Sotalbo,7,05
39012,Cabezón de la Sal,6,39
10185,Torrecilla de los Ángeles,11,10
39026,Corvera de Toranzo,6,39
39016,Camargo,6,39
05247,La Torre,7,05
39033,Herrerías,6,39
06118,Sancti-Spíritus,11,06
39017,Campoo de Yuso,6,39
39048,Penagos,6,39
39025,Los Corrales de Buelna,6,39
39059,Reinosa,6,39
05096,La Hija de Dios,7,05
20901,Mendaro,16,20
20902,Lasarte-Oria,16,20
39027,Campoo de Enmedio,6,39
39069,San Felices de Buelna,6,39
39028,Entrambasaguas,6,39
05013,El Arenal,7,05
39029,Escalante,6,39
39030,Guriezo,6,39
39034,Lamasón,6,39
39023,Colindres,6,39
39036,Liendo,6,39
39070,San Miguel de Aguayo,6,39
39037,Liérganes,6,39
39038,Limpias,6,39
05018,Avellaneda,7,05
39041,Mazcuerras,6,39
05104,Hoyos del Collado,7,05
39039,Luena,6,39
39042,Medio Cudeyo,6,39
39043,Meruelo,6,39
05109,Langa,7,05
39046,Molledo,6,39
48018,Berriatua,16,48
48019,Berriz,16,48
48020,Bilbao,16,48
48021,Busturia,16,48
39055,Potes,6,39
39056,Puente Viesgo,6,39
53002,Parzoneria de Entzia,16,01
39057,Ramales de la Victoria,6,39
05017,Aveinte,7,05
39058,Rasines,6,39
